datetime,strategy_zero_cost,SH000300_benchmark,strategy_excess
2017-08-07,0.18341241069657355,0.1258908744202767,0.05060000104590889
2017-08-08,0.18534909962370127,0.12752831752892968,0.05079139501235397
2017-08-09,0.18422820851890487,0.12717481436598077,0.05012718908054459
2017-08-10,0.1746965485362204,0.12260698351775523,0.04593048479180428
2017-08-11,0.15744869123995864,0.10189144724926913,0.04987389644056783
2017-08-14,0.1761623757976789,0.1161901713655682,0.053224589722440596
2017-08-15,0.1799826896609733,0.11962818175162049,0.053401518949147464
2017-08-16,0.18170702285093832,0.11822641219443142,0.05625973051445077
2017-08-17,0.19272977181812512,0.12422624594502296,0.06044497779380276
2017-08-18,0.18481130166568116,0.12525041313209062,0.052438676805875994
2017-08-21,0.19292778177347136,0.1301808740314434,0.05503692116154468
2017-08-22,0.18913587173042012,0.1335977123458978,0.04849366097924124
2017-08-23,0.18165952452189882,0.13474271439130936,0.04084251909409353
2017-08-24,0.1742050616072326,0.12826549131888076,0.04021762746265223
2017-08-25,0.18777101913752903,0.14672423405599178,0.035217331583729417
2017-08-28,0.20394884745747754,0.16091111524676882,0.03650997315180482
2017-08-29,0.19917497042308052,0.15844290479473822,0.03460374330014493
2017-08-30,0.20811914811285548,0.1583704037845548,0.04238519904176785
2017-08-31,0.2123625965161413,0.15468164528434203,0.04936592739610224
2017-09-01,0.21907857240111883,0.15723447955056802,0.05285897425910702
2017-09-04,0.22111255970325971,0.16179024275526555,0.05047076924054705
2017-09-05,0.2181591631480515,0.1652433682277017,0.04480783213517259
2017-09-06,0.2211084775650638,0.16294736069293903,0.04939614159374406
2017-09-07,0.21657339595449,0.15703205034100587,0.05083651755430463
2017-09-08,0.21946293398599326,0.1558599300142125,0.054396946444401184
2017-09-11,0.22667488659777169,0.1557571392403745,0.060726459855097836
2017-09-12,0.22856322297557408,0.15946706013584322,0.05895445885527062
2017-09-13,0.23121549613993553,0.16088104296981642,0.05994916698455288
2017-09-14,0.22327412493585097,0.1570593254106165,0.056601909326515765
2017-09-15,0.21938425028355146,0.1574641564711674,0.052872350550473346
2017-09-18,0.22828568981888053,0.1610411624029855,0.057304484821625534
2017-09-19,0.22071907373896416,0.1577119922772865,0.05382288085113185
2017-09-20,0.234491626053976,0.160829776662073,0.06287445058170271
2017-09-21,0.2230281853872067,0.15943405890033513,0.054282581928852824
2017-09-22,0.2167757918793587,0.15940689959229304,0.04891754984532404
2017-09-25,0.20336056242560252,0.15338285728131562,0.042802957767427374
2017-09-26,0.2077066495917581,0.1542861925366541,0.04575244254284572
2017-09-27,0.21558743993190976,0.154413061245962,0.052461474374625894
2017-09-28,0.21027012381996046,0.15481792975663233,0.04748860372342745
2017-09-29,0.21596998045115745,0.159035297813364,0.048596424880678724
2017-10-09,0.23226268398479366,0.17284461459687894,0.05015300719642246
2017-10-10,0.23580954289616507,0.17515573962614273,0.05110633673814369
2017-10-11,0.23870403044937283,0.17903173535444195,0.050101370520579724
2017-10-12,0.23674511447773927,0.18213131841172925,0.04568008015422431
2017-10-13,0.23698623992230017,0.1845633337229362,0.043732661805532036
2017-10-16,0.23458069220378297,0.1822824238560794,0.04371266775087235
2017-10-17,0.23017755216126634,0.1821676290020502,0.040091600044664055
2017-10-18,0.23448390508634476,0.1915601636046449,0.03546882412891228
2017-10-19,0.22825326663659307,0.18766003288212563,0.03363187029669423
2017-10-20,0.23332771822511456,0.1863307372643621,0.039059154425350906
2017-10-23,0.23573035417700172,0.18752405311700726,0.04003816019324535
2017-10-24,0.23893917912829155,0.19616440568851923,0.035171576389139814
2017-10-25,0.24040497942811312,0.2014663326468693,0.03180796146823206
2017-10-26,0.24301969921709632,0.20649041249792432,0.02966833538976088
2017-10-27,0.23839332630695576,0.21506712071161682,0.018516317037879038
2017-10-30,0.2281076597751992,0.21136627255603457,0.013159067124547175
2017-10-31,0.23068465275160355,0.2104600519914046,0.016042966070217712
2017-11-01,0.23259925132661552,0.20740879691994785,0.02018482280221301
2017-11-02,0.22862523847660432,0.2075628066691857,0.01676552492594996
2017-11-03,0.2199149737352144,0.2062244783352576,0.010684096726506942
2017-11-06,0.22985840997372908,0.21474091601562617,0.011786264956438863
2017-11-07,0.23448955915614356,0.22481914643210965,0.007201847638814041
2017-11-08,0.23710667320264123,0.22293394068912242,0.01088736801288448
2017-11-09,0.2397334382942362,0.2313597354123611,0.006068966632063688
2017-11-10,0.23922456734751596,0.2422386004258119,-0.003232449861520159
2017-11-13,0.2421449988157116,0.24712071241143674,-0.0048007954198504565
2017-11-14,0.2402348813051356,0.2384442030360645,0.0005926625092746995
2017-11-15,0.23157194033627015,0.23068610728882932,-0.0001282955529590124
2017-11-16,0.23170794814187645,0.24015398657486964,-0.007710059904873723
2017-11-17,0.21291135338666645,0.2449394986069886,-0.02668204676024244
2017-11-20,0.2228943873792144,0.2518818930144908,-0.02409871845124456
2017-11-21,0.23515189386797308,0.2741986369375815,-0.03171387175377249
2017-11-22,0.24806603231900182,0.27718036164518867,-0.023855815459526197
2017-11-23,0.22715524427925327,0.2393655914486139,-0.011308986832575418
2017-11-24,0.2303543348485395,0.23990943672017817,-0.009165399379179817
2017-11-27,0.22003682732940044,0.22352011044046316,-0.004377327646942097
2017-11-28,0.22977200141134468,0.22529356099615883,0.0021240328653919782
2017-11-29,0.22434626009040803,0.22466825084346675,-0.0017859090401428634
2017-11-30,0.2099391381589082,0.21027287196824007,-0.001798568995788341
2017-12-01,0.21802558845329134,0.2078680113607243,0.0068562296427605585
2017-12-04,0.2156806025502218,0.21412764890792713,-0.0003001225732415236
2017-12-05,0.2046252731380167,0.2205656195300396,-0.014692292690829944
2017-12-06,0.21650825826077602,0.21320929092457797,0.0009656748446040808
2017-12-07,0.20880481239252302,0.19968699362095466,0.005783789270758399
2017-12-08,0.21480386332728107,0.2094511200949014,0.002589319756936659
2017-12-11,0.2266916002733963,0.229426378510855,-0.0041583516604918325
2017-12-12,0.21355657812101936,0.21326978262424223,-0.0017345809840390025
2017-12-13,0.22180980419258867,0.22356259200995865,-0.003414333165419836
2017-12-14,0.21663340166501843,0.2163301225829508,-0.0017457252903199105
2017-12-15,0.20363851106239683,0.20264769071584188,-0.0011787947591319625
2017-12-18,0.2004406649284638,0.20398601955558227,-0.004943985899497405
2017-12-19,0.209391677117712,0.21910350279439594,-0.010018529110889629
2017-12-20,0.19621967837604104,0.21764128042892916,-0.019613430215411065
2017-12-21,0.2087874294458294,0.2289280321551619,-0.018400823095686802
2017-12-22,0.20503043815646094,0.22492507609079482,-0.018254360201837905
2017-12-25,0.18423601771113307,0.22097947654279415,-0.03203340565290336
2017-12-26,0.19253316291714428,0.22462890422402482,-0.02814470357261245
2017-12-27,0.18135688839951647,0.20577437310838098,-0.022290013372811
2017-12-28,0.19029733573339058,0.21413972486037358,-0.02167385500671215
2017-12-29,0.19706210867776774,0.21774989320568539,-0.01902276156325644
2018-01-02,0.20643811225798991,0.234834174073427,-0.025101751740498557
2018-01-03,0.21769342015245785,0.24208160106619014,-0.02172838903048302
2018-01-04,0.2194031859804717,0.24734437036647727,-0.024499787454545174
2018-01-05,0.22390974366877803,0.2503472666197797,-0.02324307388959801
2018-01-08,0.23652913713396928,0.2568154218102159,-0.018224853044084388
2018-01-09,0.2320742609448534,0.26561878467819633,-0.028638763730454486
2018-01-10,0.23008987195359332,0.2712107605447114,-0.03449508242822108
2018-01-11,0.23017965383957106,0.27054011970603087,-0.03391524963731107
2018-01-12,0.22676210261847207,0.27640390071180065,-0.04105778350217837
2018-01-15,0.2116269959792132,0.276476328492262,-0.052943091608131376
2018-01-16,0.2259576963292116,0.28651544974362375,-0.04918996544872245
2018-01-17,0.2382974808119518,0.28338857574414344,-0.03730871649048395
2018-01-18,0.24518474919573285,0.2904277303021232,-0.03723452595384047
2018-01-19,0.25943583490536515,0.29465115960677934,-0.029366743113574123
2018-01-22,0.27261003691078667,0.31011917523013444,-0.03081030041745192
2018-01-23,0.28440575821499703,0.3240190510048737,-0.032109699313462525
2018-01-24,0.29030511275420934,0.3262184868256488,-0.029271961076668296
2018-01-25,0.2842189330767455,0.31872316013592505,-0.028364524607788044
2018-01-26,0.29082188830213274,0.32362336765740407,-0.026979226012730506
2018-01-29,0.27569776738005247,0.29967222280686534,-0.020772836159564045
2018-01-30,0.2636170280812462,0.2857995215006248,-0.01959375564881749
2018-01-31,0.2573950903951414,0.29178109083377457,-0.028982061355803168
2018-02-01,0.23877935887081847,0.2827178737058105,-0.03654525704330258
2018-02-02,0.24881262033513796,0.29037019616734083,-0.03448962705851977
2018-02-05,0.24705761762771594,0.2912523774946145,-0.03650658054568279
2018-02-06,0.19422197637739647,0.2534104807989206,-0.04909162739779693
2018-02-07,0.18664240562149148,0.22368612699708001,-0.03257633566404172
2018-02-08,0.18174692407693183,0.2120700478177655,-0.027383974671515765
2018-02-09,0.13820970023940604,0.1602888760460297,-0.021665129342453238
2018-02-12,0.15858416052689006,0.17522810353165008,-0.016748989640225642
2018-02-13,0.1706326576212609,0.18898293564808522,-0.01803177790447641
2018-02-14,0.18078187917842814,0.1984480447572914,-0.01733538247968336
2018-02-22,0.21223516079531568,0.2243596767500604,-0.012405664586469523
2018-02-23,0.21843913136243098,0.2299064063718539,-0.01182546871000334
2018-02-26,0.24271909296738103,0.24420530440186528,-0.003622535461734633
2018-02-27,0.23248265034495708,0.2262479530149577,0.0025506754204045468
2018-02-28,0.2286951580510539,0.21557146702604713,0.008198614509318691
2018-03-01,0.2309066023670343,0.22326010935232032,0.00363621922129842
2018-03-02,0.22793773378127313,0.21340240904461938,0.00930336301947321
2018-03-05,0.22734378165483426,0.21389783132260054,0.008403073789825077
2018-03-06,0.24359740360224502,0.22853807403691673,0.009595411845707336
2018-03-07,0.235085105155586,0.2195020610197962,0.010110502521084808
2018-03-08,0.24515106942869158,0.2318732655317537,0.008095882308595925
2018-03-09,0.2626325059224841,0.24132017343407886,0.014518337454940466
2018-03-12,0.27263547950132394,0.24699982271574483,0.017913752689296514
2018-03-13,0.2636923918662215,0.235997050714994,0.019742105411076016
2018-03-14,0.2614954923274946,0.2305862721579699,0.02243339499928232
2018-03-15,0.26611467519793486,0.23748045946565677,0.020449170898808378
2018-03-16,0.25617385247246616,0.2254746121449509,0.022337418756265492
2018-03-19,0.2597772779527534,0.230861167420515,0.020776398737850643
2018-03-20,0.2623527865695341,0.2319033912365167,0.021998954289702555
2018-03-21,0.2578806277615653,0.226873336774027,0.022551282889708757
2018-03-22,0.24950187482254926,0.214577558210451,0.02598811455159966
2018-03-23,0.19283261408673602,0.17971144300161002,0.008908377593418226
2018-03-26,0.20916740480557405,0.17214358288749598,0.02919664491883811
2018-03-27,0.23456891669350033,0.18222792562703383,0.041962909351756394
2018-03-28,0.2276800942547781,0.16091427370167377,0.05493371837483729
2018-03-29,0.25239846641410457,0.17642148620898368,0.06208242841350864
2018-03-30,0.2579451323786017,0.17776583033341842,0.0655725317911986
2018-04-02,0.25263303546510274,0.17426746785025404,0.06423790343832114
2018-04-03,0.2427239007646913,0.1668839633519157,0.06251076137171574
2018-04-04,0.24214806008983802,0.16458194108687674,0.06411454140212225
2018-04-09,0.24766104593574623,0.16399885936519532,0.06937014660371643
2018-04-10,0.26754596450246804,0.18642738651885882,0.06580833557018018
2018-04-11,0.2630663447135446,0.1898018403761501,0.05901028702747779
2018-04-12,0.2508386295031175,0.17780823626703746,0.05943321476228336
2018-04-13,0.24696724846361096,0.16950029144320888,0.06362719793905591
2018-04-16,0.2402259839671237,0.15068501171788107,0.07498905410832668
2018-04-17,0.22118952847283913,0.13249211784696557,0.07548495416623768
2018-04-18,0.2321140013735532,0.137821249199924,0.08004511378606982
2018-04-19,0.247144302784309,0.15158533858858814,0.08015518029626567
2018-04-20,0.2288514205570935,0.1361808440757457,0.07876065323842663
2018-04-23,0.22913300941728765,0.1378363676163623,0.07743599223574771
2018-04-24,0.2590246676554553,0.16114703012320897,0.08156523456608333
2018-04-25,0.2530386293325453,0.15667884822023526,0.08058487301214745
2018-04-26,0.23117718600170667,0.1345615882824982,0.08239442658267482
2018-04-27,0.2434232245531558,0.13498154040006316,0.09275993843128938
2018-05-02,0.24879208980216228,0.13702687565226168,0.09550901997431582
2018-05-03,0.2656625216777766,0.14589363294883873,0.1017656965822138
2018-05-04,0.26304841443090243,0.1403349217280594,0.10483475018277555
2018-05-07,0.28086222034448416,0.15833753167924547,0.10297497494605157
2018-05-08,0.28864970828102443,0.17177827226964726,0.09688258732124466
2018-05-09,0.28650510398780593,0.1696453937247253,0.09705367977317714
2018-05-10,0.2887824101743002,0.1761225955154273,0.09292042149216906
2018-05-11,0.28476422463428164,0.17001394530392844,0.09518940481574223
2018-05-14,0.28916856303900906,0.18102575736284798,0.08863626969400618
2018-05-15,0.2992041639882923,0.1855000394310753,0.09298654923117544
2018-05-16,0.2946817622716045,0.176056155251461,0.09788887753999309
2018-05-17,0.29069095283369806,0.16735848494827943,0.1026242494408498
2018-05-18,0.30286565302155855,0.17914366459948927,0.10189332392634176
2018-05-21,0.3158867579474163,0.18463595613314143,0.1077734005204587
2018-05-22,0.3101052020854307,0.18009532197459355,0.10715224837316017
2018-05-23,0.29751570408608297,0.1644975418668797,0.11114669635428198
2018-05-24,0.28878157835844376,0.156231846668752,0.11155410575932545
2018-05-25,0.28418239919543464,0.15299330890579577,0.11070078314795695
2018-05-28,0.2891534647695475,0.15805660061831062,0.11012273503179681
2018-05-29,0.2808501871487068,0.14921994943959094,0.11144345980896575
2018-05-30,0.25390183522133714,0.12485806094280227,0.11162040674966889
2018-05-31,0.274894762249452,0.14872751412540852,0.10664269590022157
2018-06-01,0.2610194948168074,0.13912350307627452,0.10385075146184208
2018-06-04,0.2636882474926854,0.15029840716256815,0.09535800558865182
2018-06-05,0.28822661559616236,0.16169990730752026,0.10577078457739031
2018-06-06,0.29288360452518836,0.15929213055672764,0.11206004488068544
2018-06-07,0.28976085054877676,0.1573768391030541,0.11121129965894339
2018-06-08,0.2703163065881473,0.14185155007845052,0.10936459893009687
2018-06-11,0.2689844068092182,0.14196030940609972,0.10809578860896996
2018-06-12,0.2777672554226762,0.15584825171521977,0.10228900160710674
2018-06-13,0.26224092245748953,0.1444859906206717,0.09973069106789745
2018-06-14,0.2629093178005155,0.13996336115394747,0.10465880360159807
2018-06-15,0.24967842788065409,0.13393930616531335,0.09892331833149104
2018-06-19,0.19575034149918236,0.09396746369878106,0.09023836724092438
2018-06-20,0.19993607564477078,0.0982935906342084,0.08974337571923985
2018-06-21,0.183811457706615,0.08546309207017844,0.08783012912382038
2018-06-22,0.20144274186538658,0.09027563596999966,0.09920886163428722
2018-06-25,0.19465775039080668,0.07564766179641325,0.1077490518698534
2018-06-26,0.201465989525613,0.06677472490782921,0.1231997455734628
2018-06-27,0.19062633424078634,0.04506829790297595,0.13592075742679488
2018-06-28,0.18525487292457332,0.034273966160615066,0.14252882931204036
2018-06-29,0.21027681057212244,0.060693262805894266,0.13746423846597966
2018-07-02,0.1915606273780024,0.029570152886420287,0.15324979856923715
2018-07-03,0.18447197113897285,0.02996891671131352,0.1459423891366809
2018-07-04,0.17738869984046501,0.01621397124989965,0.1543932675289934
2018-07-05,0.15639060445868358,0.009776053515451189,0.1411185944114699
2018-07-06,0.1609723257214397,0.016627901043893,0.13789673271166336
2018-07-09,0.18546009324607504,0.045044033492015245,0.13009201789189362
2018-07-10,0.19412525188076568,0.04756364291261228,0.13562780101820993
2018-07-11,0.16880024915885028,0.029440219920475075,0.13119039296927237
2018-07-12,0.19277251192286116,0.05165417071086642,0.12998168792663267
2018-07-13,0.193545794930285,0.055167704703217524,0.12693904013566226
2018-07-16,0.19088568169383024,0.04894426395908402,0.13107412886687175
2018-07-17,0.18953365362875796,0.0420833552263038,0.1371881073633079
2018-07-18,0.1853946416735881,0.036627348581679486,0.13918517697169897
2018-07-19,0.18041501075835908,0.03572703845507541,0.13538904528319162
2018-07-20,0.19572753636776996,0.05522798988858901,0.1287400722169889
2018-07-23,0.2207078502617157,0.06515532050751527,0.14170201569985896
2018-07-24,0.23927368829092055,0.08206121331279959,0.14094542420538558
2018-07-25,0.2373864069399627,0.08086487929375696,0.14046932308074211
2018-07-26,0.2261197877304857,0.06832740766282175,0.1433140030799369
2018-07-27,0.21741890361274008,0.06378970131436112,0.14005694255154078
2018-07-30,0.20631602938083948,0.06193181845110529,0.13165069203020097
2018-07-31,0.2053748779683764,0.06271124624698476,0.12993719403265303
2018-08-01,0.18374159947812663,0.041482125749815246,0.13222987303760547
2018-08-02,0.16331474591052864,0.018392025433520587,0.1377939312464409
2018-08-03,0.14491924678036927,0.001570714785581906,0.13859552684078502
2018-08-06,0.13000295325165867,-0.011120778668187836,0.13818943600475775
2018-08-07,0.1672400529190976,0.01776070080069414,0.14245403084404962
2018-08-08,0.14811099524077687,0.0013381243101810991,0.14216580027108439
2018-08-09,0.16817491818162322,0.02641906187312859,0.13351751974035686
2018-08-10,0.17524402595779653,0.02868184108310068,0.1378780195521645
2018-08-13,0.17778463745334272,0.024246861401956643,0.14524361387883866
2018-08-14,0.1754848071591606,0.018981126962288375,0.1488951139702417
2018-08-15,0.15126097205231082,-0.005468395868383991,0.15278591715571843
2018-08-16,0.14931455415105455,-0.010075536672170426,0.15617717069097914
2018-08-17,0.12564093733527337,-0.024307855898064612,0.14898476131334726
2018-08-20,0.13274491993287096,-0.012939563269986687,0.14284865375295897
2018-08-21,0.1559549785770482,0.005005560682126653,0.14548832755173735
2018-08-22,0.14564895782654208,-0.0006438312478822539,0.14171470447277779
2018-08-23,0.1514525293631943,0.0030056749722107146,0.14332896677215734
2018-08-24,0.14653001396323995,0.004606804626148264,0.1366160478373586
2018-08-27,0.17768323812910314,0.02914998477927222,0.1397316426912174
2018-08-28,0.18253431408496446,0.027216481183508057,0.14656764722511872
