datetime,rank_ic,rolling_20d,cumulative_rank_ic
2017-02-24,0.020245776271972906,0.03876159581440259,1.6432581859454964
2017-02-27,0.18391807174587602,0.042748397695511545,1.8271762576913724
2017-02-28,0.16052537617974996,0.05142305207544347,1.9877016338711224
2017-03-01,0.05657914803251655,0.05854991674794163,2.044280781903639
2017-03-02,-0.041182228120475575,0.06102287551695005,2.0030985537831634
2017-03-03,-0.025399443573266133,0.058965113662132196,1.9776991102098973
2017-03-06,-0.10036350884619992,0.050504854955844704,1.8773356013636975
2017-03-07,0.0030310931744925228,0.0473616802059657,1.88036669453819
2017-03-08,0.03356294544592406,0.048510556414764955,1.9139296399841141
2017-03-09,-0.04835181229904374,0.042774733852743885,1.8655778276850703
2017-03-10,0.033315752790138424,0.039800312483936076,1.8988935804752087
2017-03-13,0.08394078560197725,0.0388977364900943,1.9828343660771859
2017-03-14,-0.007277854086642033,0.03583861944704233,1.9755565119905438
2017-03-15,0.049484925047151,0.03959554321738364,2.025041437037695
2017-03-16,0.0014750200430663834,0.03968163702003213,2.0265164570807612
2017-03-17,-0.004906334582450348,0.04170565616344514,2.021610122498311
2017-03-20,0.061699894943060184,0.03923137784157602,2.083310017441371
2017-03-21,0.12255919858981788,0.038390092332317834,2.205869216031189
2017-03-22,0.11981289819362316,0.040162430965929245,2.325682114224812
2017-03-23,0.21722757128920148,0.045994863792024505,2.5429096855140134
2017-03-24,0.20503102239210827,0.055234126098031265,2.7479407079061215
2017-03-27,0.15686606840607176,0.05388152593104106,2.9048067763121934
2017-03-28,0.13189326746660163,0.05244992049538364,3.036700043778795
2017-03-29,0.08723045131008696,0.053982485659262155,3.123930495088882
2017-03-30,0.028865585332322276,0.05748487633190206,3.1527960804212043
2017-03-31,0.08492878044795417,0.06300128753296307,3.2377248608691587
2017-04-05,0.12356555634239395,0.07419774079239276,3.3612904172115528
2017-04-06,0.1586638060853253,0.08197937643793439,3.519954223296878
2017-04-07,0.2298220337794299,0.0917923308546097,3.749776257076308
2017-04-10,0.03541731346857325,0.09598078714299055,3.785193570544881
2017-04-11,0.09952870399068962,0.0992914347030181,3.8847222745355707
2017-04-12,-0.007666746811173376,0.09471105808236058,3.8770555277243974
2017-04-13,-0.040794801022344555,0.09303521073557544,3.836260726702053
2017-04-14,-0.13826439538090768,0.08364774471417251,3.6979963313211455
2017-04-17,-0.039012963642168635,0.08162334552991077,3.6589833676789767
2017-04-18,-0.023668281899894558,0.08068524816403855,3.6353150857790824
2017-04-19,-0.036115076401843874,0.07579449959679335,3.5992000093772383
2017-04-20,-0.002113755733383102,0.0695608518806333,3.5970862536438553
2017-04-21,0.08517138805724572,0.06782877637381443,3.682257641701101
2017-04-24,0.0740983349181715,0.06067231455526293,3.7563559766192727
2017-04-25,0.2162953576241176,0.06123553131686339,3.9726513342433902
2017-04-26,0.0936072106385615,0.05807258842848788,4.0662585448819515
2017-04-27,0.2072212716250226,0.06183898863640893,4.273479816506974
2017-04-28,0.25627305493785546,0.07029111881779736,4.529752871444829
2017-05-02,0.27650713232855745,0.08267319616760911,4.806260003773387
2017-05-03,0.29767562526489305,0.09331053840845606,5.10393562903828
2017-05-04,0.2828066401343677,0.10127259259805474,5.386742269172648
2017-05-05,0.26411455269518797,0.10654512992854788,5.650856821867835
2017-05-08,0.24297940101472676,0.10720299829031273,5.893836222882562
2017-05-09,0.24499449389895953,0.11768185731183205,6.138830716781521
2017-05-10,0.21164655930166124,0.12328775007738062,6.350477276083182
2017-05-11,0.05087168337228971,0.12621467158655378,6.401348959455471
2017-05-12,-0.042726899601138305,0.1261180666576141,6.358622059854333
2017-05-15,-0.05726556076830074,0.13016800838824444,6.301356499086032
2017-05-16,-0.034742399488864255,0.13038153659590965,6.266614099597168
2017-05-17,0.009880513335307739,0.13205897635766975,6.276494612932476
2017-05-18,0.05920778271908411,0.13682511931371616,6.33570239565156
2017-05-19,0.16503762579773548,0.1451826883902721,6.500740021449295
2017-05-22,0.05725238820646989,0.1437867383977333,6.557992409655765
2017-05-23,-0.01929704289127818,0.13911696950726082,6.538695366764487
2017-05-24,-0.015474356949106788,0.12752848377859957,6.52322100981538
2017-05-25,-0.1270772098358305,0.11649426275487999,6.39614379997955
2017-05-26,-0.07925356163239293,0.10217052109200922,6.316890238347157
2017-05-31,0.002503313002868677,0.08948203399525988,6.319393551350026
2017-06-01,0.17752168954877878,0.08453276185627094,6.4969152408988045
2017-06-02,0.05012838204687358,0.07215539969536997,6.547043622945678
2017-06-05,0.08521395214763505,0.06227576529603335,6.632257575093313
2017-06-06,0.08038811805979007,0.05308944356426345,6.712645693153103
2017-06-07,0.015455353948970787,0.041713241210975645,6.728101047102074
2017-06-08,0.16559787292356742,0.03774341016220604,6.893698920025641
2017-06-09,0.16159382902030295,0.03524077364813812,7.055292749045944
2017-06-12,0.34308903562724363,0.04985164126088582,7.398381784673187
2017-06-13,0.38170518222525496,0.0710732453522055,7.780086966898442
2017-06-14,0.1924415459789851,0.08355860068956979,7.972528512877427
2017-06-15,0.0279531995648107,0.08669338064225353,8.000481712442237
2017-06-16,0.06044554475390329,0.0892216322131833,8.060927257196141
2017-06-19,-0.05475866165521337,0.08352330999446843,8.006168595540927
2017-06-20,0.03642182607232784,0.07709252000819805,8.042590421613255
2017-06-21,0.03123830240107467,0.07579181571792828,8.07382872401433
2017-06-22,-0.03014068309962925,0.07524963370751073,8.0436880409147
2017-06-23,0.024447706836004182,0.07724573689676628,8.068135747750704
2017-06-26,0.08359879176560646,0.08777953697683813,8.15173453951631
2017-06-27,0.15981633473839993,0.09973303179537778,8.31155087425471
2017-06-28,0.10126030363327287,0.10467088132689797,8.412811177887983
2017-06-29,0.13849026163004868,0.10271930993096148,8.551301439518031
2017-06-30,0.09820946372670508,0.10512336401495306,8.649510903244737
2017-07-03,0.025460798914421053,0.10213570635329236,8.674971702159159
2017-07-04,0.22390556383492288,0.10931157864204899,8.89887726599408
2017-07-05,0.09617241035498471,0.11334743146234968,8.995049676349065
2017-07-06,0.08772836214696679,0.10945395592351967,9.082778038496032
2017-07-07,0.15450627265378303,0.10909957810519366,9.237284311149816
2017-07-10,0.027639808219706918,0.09332711673481683,9.264924119369523
2017-07-11,0.1560173284311215,0.08204272404511016,9.420941447800644
2017-07-12,0.2744727006327001,0.0861442817777959,9.695414148433343
2017-07-13,0.28912399349356444,0.09920282147423358,9.984538141926908
2017-07-14,0.06228904898140812,0.09929499668560883,10.046827190908317
2017-07-17,-0.05379823300328697,0.09934301811820515,9.99302895790503
2017-07-18,0.03385671696231827,0.09921476266270467,10.02688567486735
2017-07-19,0.0933559393875385,0.10232064451202785,10.120241614254889
2017-07-20,0.05556533251976096,0.10660594529299738,10.17580694677465
2017-07-21,-0.11769798515987594,0.09949866069320337,10.058108961614774
2017-07-24,-0.26079047767001445,0.08227919722142232,9.79731848394476
2017-07-25,-0.14244426174083807,0.06716616739746042,9.654874222203922
2017-07-26,-0.12169031133415792,0.05601863664908888,9.533183910869765
2017-07-27,0.034241256420600844,0.05080618638861649,9.567425167290365
2017-07-28,-0.04862315103539496,0.04346455565051148,9.51880201625497
2017-07-31,0.07756614051737623,0.04606982273065925,9.596368156772346
2017-08-01,-0.057350869266556546,0.03200700107558528,9.53901728750579
2017-08-02,0.029273001193511984,0.02866203061751164,9.568290288699302
2017-08-03,0.09270079982357741,0.02891065250134217,9.660991088522879
2017-08-04,0.02350990737399795,0.022360834237352918,9.684500995896878
2017-08-07,0.14571812619802754,0.028264750136268946,9.830219122094904
2017-08-08,0.0261643306491813,0.021772100247171938,9.856383452744085
2017-08-09,0.1308223054383574,0.0145895804874548,9.987205758182442
2017-08-10,0.06278252511626374,0.0032725070685897676,10.049988283298706
2017-08-11,0.055833851280321596,0.002949747183535441,10.105822134579029
2017-08-14,0.05980064838451713,0.008629691252925646,10.165622782963545
2017-08-15,-0.07669852193554183,0.0031019293080326417,10.088924261028003
2017-08-16,-0.27060662626614995,-0.015096198974651781,9.818317634761854
2017-08-17,-0.2848802324539838,-0.03211847722333902,9.53343740230787
2017-08-18,-0.3057610756490703,-0.041521631747798736,9.2276763266588
2017-08-21,-0.2048647096282909,-0.03872534334571256,9.02281161703051
2017-08-22,-0.15708519785908573,-0.039457390151624944,8.865726419171423
2017-08-23,0.04985185035198197,-0.030880282067317945,8.915578269523404
2017-08-24,0.0011903910487509176,-0.03253282533591045,8.916768660572155
2017-08-25,0.13072515007766675,-0.023565410280257357,9.047493810649822
2017-08-28,0.07428697329431662,-0.02372936864141034,9.12178078394414
2017-08-29,0.0746095594343225,-0.017131347206366387,9.19639034337846
2017-08-30,-0.08264544698901508,-0.02272726961549274,9.113744896389445
2017-08-31,0.03166195839346163,-0.025779211686998527,9.145406854782907
2017-09-01,0.0918873669795215,-0.022360338706722348,9.23729422176243
2017-09-04,0.08564425986864274,-0.025364032023191596,9.322938481631072
2017-09-05,0.2366879892699158,-0.014837849092154864,9.559626470900987
2017-09-06,0.16756107533074427,-0.013000910597535525,9.72718754623173
2017-09-07,0.1403929443225238,-0.00912038963722252,9.867580490554255
2017-09-08,-0.05906296112119898,-0.01486523025729855,9.808517529433056
2017-09-11,-0.08166248833785143,-0.02193838709341698,9.726855041095204
2017-09-12,-0.15026395880495436,-0.025616658936887603,9.57659108229025
2017-09-13,-0.1420311164788922,-0.019187883447524718,9.434559965811358
2017-09-14,-0.08485230317661228,-0.009186486983656142,9.349707662634746
2017-09-15,0.06850278456975037,0.009526706027284892,9.418210447204496
2017-09-18,0.046152162649700026,0.022077549641184437,9.464362609854195
2017-09-19,0.012606562939245038,0.030562137681100977,9.47696917279344
2017-09-20,0.1564559222405647,0.03589234127553011,9.633425095034005
2017-09-21,0.16914688069579403,0.04429016575788227,9.802571975729798
2017-09-22,0.14373449598216254,0.04494063305310706,9.94630647171196
2017-09-25,0.14398940321165507,0.04842575454897398,10.090295874923616
2017-09-26,0.08711375033869552,0.049050964094192635,10.17740962526231
2017-09-27,0.08367327822092281,0.05736690035468953,10.261082903483233
2017-09-28,0.02525971655051833,0.05704678826254237,10.286342620033752
2017-09-29,-0.03360794258757725,0.05077202278418743,10.252734677446174
2017-10-09,0.15332549748781318,0.054156084665145945,10.406060174933987
2017-10-10,0.11580883745741608,0.04811212707452096,10.521869012391404
2017-10-11,0.12554246098259295,0.04601119635711339,10.647411473373998
2017-10-12,0.09703941167894561,0.043843519724934485,10.744450885052943
2017-10-13,0.06357319700234637,0.04997532763111175,10.80802408205529
2017-10-16,0.05952236780341436,0.05703457043817504,10.867546449858704
2017-10-17,0.0018045007633094542,0.06463799341658824,10.869350950622014
2017-10-18,-0.09748495866105777,0.06686530130747995,10.771865991960956
2017-10-19,-0.045824887849028995,0.06881667207385912,10.726041104111927
2017-10-20,-0.07710780105874598,0.0615361427924343,10.64893330305318
2017-10-23,-0.022768141205874545,0.058090127599655574,10.626165161847306
2017-10-24,0.020512486503278228,0.058485423777857225,10.646677648350584
2017-10-25,0.2631054269023128,0.06381789901094463,10.909783075252896
2017-10-26,0.30881984949141067,0.07080154745072546,11.218602924744307
2017-10-27,0.1339783122798848,0.07031373826561158,11.352581237024191
2017-10-30,0.017316638203818763,0.06398010001521977,11.369897875228009
2017-10-31,-0.03426726215875874,0.05791104939034706,11.33563061306925
2017-11-01,-0.07939207807531774,0.04975778157553502,11.256238534993933
2017-11-02,-0.0562163713322333,0.04568397718139744,11.2000221636617
2017-11-03,-0.03147482820833064,0.04579063290035977,11.168547335453368
2017-11-06,0.03198155600049566,0.0397234358259939,11.200528891453864
2017-11-07,0.0707502145291757,0.03747050467958187,11.271279105983039
2017-11-08,0.10418761942184002,0.03640276260154423,11.375466725404879
2017-11-09,0.05615077438691479,0.03435833073694269,11.431617499791793
2017-11-10,0.1721513087602389,0.03978723632483731,11.603768808552031
2017-11-13,0.11298733136893582,0.04246048450311339,11.716756139920967
2017-11-14,-0.0070705440441620575,0.04201673226273982,11.709685595876806
2017-11-15,-0.01181092930212501,0.04630043373068645,11.69787466657468
2017-11-16,-0.007292181477877838,0.048227069049244016,11.690582485096803
2017-11-17,0.2291248680875445,0.06353870250655853,11.919707353184346
2017-11-20,0.2141675560916287,0.07538548737143369,12.133874909275976
2017-11-21,0.32507721614973456,0.09061372385375652,12.45895212542571
2017-11-22,0.16479264519464992,0.08569808476837337,12.62374477062036
2017-11-23,-0.07451902477639544,0.06653114105498306,12.549225745843966
2017-11-24,0.027111970233089328,0.06118782395264329,12.576337716077056
2017-11-27,0.21211045146017124,0.07092751461546092,12.788448167537227
2017-11-28,0.052357489559250465,0.07525875220136138,12.840805657096478
2017-11-29,0.16909689470861305,0.0876832008405579,13.00990255180509
2017-11-30,0.13261643829638406,0.09712484132198879,13.142518990101475
2017-12-01,0.18934993136110748,0.1081660793004607,13.331868921462583
2017-12-04,0.027391301005402643,0.10793656655070605,13.359260222467986
2017-12-05,0.006801556209092045,0.10473913363470184,13.366061778677079
2017-12-06,0.04563772464972475,0.1018116388960961,13.411699503326803
2017-12-07,0.20771182000330574,0.10938969117691563,13.619411323330109
2017-12-08,0.14958931001949421,0.1082615912398784,13.769000633349602
2017-12-11,0.06810680180263491,0.10601756476156335,13.837107435152237
2017-12-12,0.07504336668839476,0.1101232602981912,13.912150801840632
2017-12-13,-0.0147376683752359,0.10997692334453565,13.897413133465395
2017-12-14,-0.03946141453388228,0.10836846169173545,13.857951718931513
2017-12-15,0.02660340289210929,0.09824238843196367,13.884555121823622
2017-12-18,0.009442758012856304,0.08800614852802505,13.893997879836478
2017-12-19,-0.15401694414930914,0.06405144051307285,13.73998093568717
2017-12-20,-0.0492113959104093,0.0533512384578199,13.69076953977676
2017-12-21,-0.024447388136269635,0.05585482028982619,13.66632215164049
2017-12-22,-0.02135295672983342,0.053431573941680056,13.644969194910656
2017-12-25,0.054919387182160904,0.045572020727779536,13.699888582092816
2017-12-26,-0.02230830898104977,0.04183873080076453,13.677580273111767
2017-12-27,-0.02735036344388526,0.032016367893139615,13.650229909667882
2017-12-28,0.020119575919293392,0.02639152477428508,13.670349485587176
2017-12-29,0.020230878587759887,0.0179355721356177,13.690580364174936
2018-01-02,0.048874927827636805,0.019009753476729407,13.739455292002573
2018-01-03,0.08307382335851914,0.022823366834200765,13.822529115361093
2018-01-04,0.0440868254930392,0.022745821876366486,13.866615940854132
2018-01-05,-0.0014558967093720719,0.012287436040732595,13.86516004414476
2018-01-08,-0.042698883106531894,0.00267302638443129,13.822461161038229
2018-01-09,0.07352122166082489,0.002943747377340789,13.895982382699053
2018-01-10,0.1727029175204358,0.00782672491894284,14.068685300219489
2018-01-11,0.15410247399927254,0.016268732037668262,14.22278777421876
2018-01-12,0.2290489741058865,0.0296942514696567,14.451836748324647
2018-01-15,0.30494731545826437,0.043611447097964454,14.756784063782911
2018-01-16,0.2752045436613844,0.05689953638039086,15.031988607444296
2018-01-17,0.21554020260546664,0.07537739371812965,15.247528810049763
2018-01-18,0.13424535588364203,0.08455023130783222,15.381774165933406
2018-01-19,0.13112241824963355,0.09232872162712738,15.51289658418304
2018-01-22,0.10661351565550074,0.09872704524639409,15.61951009983854
2018-01-23,-0.02205065329570501,0.09487854322250079,15.597459446542834
2018-01-24,-0.003367435484223806,0.09582558689734208,15.59409201105861
2018-01-25,-0.10482276847240352,0.09195196664591618,15.489269242586206
2018-01-26,-0.025009360602370252,0.089695519819833,15.464259881983835
2018-01-29,0.037559216410374775,0.09056193671096373,15.50181909839421
2018-01-30,0.17606243328236348,0.09692131198370006,15.677881531676572
2018-01-31,-0.01804160295432907,0.09186554066805766,15.659839928722244
2018-02-01,0.1251931565736707,0.09592085722208923,15.785033085295915
2018-02-02,0.06313978913638095,0.09915064151437689,15.848172874432295
2018-02-05,0.11411974886427441,0.10699157311291721,15.96229262329657
2018-02-06,0.04242232515252419,0.10543662828750215,16.004714948449095
2018-02-07,0.13349297481319064,0.1034761311521399,16.138207923262286
2018-02-08,0.3102657790023606,0.11128429640229431,16.448473702264646
2018-02-09,0.3886514482502942,0.1192644201095147,16.83712515051494
2018-02-12,0.31396661732428155,0.11971538520281555,17.151091767839223
2018-02-13,0.024737022025281476,0.10719200912101041,17.175828789864504
2018-02-14,0.029144025081287377,0.09787220024480144,17.20497281494579
2018-02-22,0.18649114027396707,0.10048448946431769,17.39146395521976
2018-02-23,0.16479909276075214,0.10216832318987364,17.55626304798051
2018-02-26,0.1956119792616143,0.10661824637017929,17.751875027242125
2018-02-27,0.2601509768200058,0.12072832787596485,18.012026004062133
2018-02-28,0.0924392212177046,0.12551866071106127,18.10446522527984
2018-03-01,0.1543168591148285,0.13847564209042287,18.258782084394667
2018-03-02,0.16587881693180234,0.1480200509671315,18.42466090132647
2018-03-05,0.07647218560838163,0.14996569942703183,18.50113308693485
2018-03-06,0.14955346051334023,0.14864025078858067,18.65068654744819
2018-03-07,0.26877301804371356,0.1629809818384828,18.919459565491902
2018-03-08,0.28544168581675616,0.17099340830063708,19.20490125130866
2018-03-09,0.12072100065217525,0.17387246887642677,19.325622251960834
2018-03-12,0.06643126088166879,0.17148804447729651,19.3920535128425
2018-03-13,0.07117025287498085,0.17292544086341935,19.463223765717483
2018-03-14,0.054744459547021555,0.1689880151001109,19.517968225264504
2018-03-15,0.007834508120648592,0.1538664515560253,19.525802733385152
2018-03-16,0.03127821084025464,0.1359977896855233,19.557080944225408
2018-03-19,0.04792706500100979,0.12269581206935973,19.605008009226417
2018-03-20,0.0625734291470659,0.12458763242544894,19.66758143837348
2018-03-21,0.09684915038963335,0.12797288869086626,19.764430588763116
2018-03-22,0.15804903740714443,0.1265507835475251,19.92247962617026
2018-03-23,0.11646232313873395,0.12413394506642421,20.038941949308995
2018-03-26,-0.06301760313707987,0.11120246594648948,19.975924346171915
2018-03-27,-0.04953645617688294,0.09571809429664506,19.92638788999503
2018-03-28,0.05703143514956937,0.0939477049932383,19.9834193251446
2018-03-29,0.006780770781204901,0.08657090057655711,19.990200095925804
2018-03-30,0.167327086840763,0.08664331407200515,20.157527182766568
2018-04-02,0.23547155856608154,0.09459328271989015,20.39299874133265
2018-04-03,0.08121694452771619,0.09117645692060895,20.47421568586037
2018-04-04,-0.009784952800379543,0.0772485583784043,20.464430733059988
2018-04-09,0.018202059288766247,0.06388657705200479,20.482632792348753
2018-04-10,0.001650381067623423,0.0579330460727772,20.484283173416376
2018-04-11,0.10615729686708632,0.05991934787204808,20.59044047028346
2018-04-12,0.23503545329570946,0.06811260789308451,20.82547592357917
2018-04-13,0.08597347833324084,0.06967405883239548,20.91144940191241
2018-04-16,0.19592922323275277,0.07907879458800068,21.107378625145163
2018-04-17,0.23809497680807917,0.0894196328863919,21.34547360195324
2018-04-18,0.1283032849478162,0.09343844388373224,21.473776886901057
2018-04-19,0.05903456983252753,0.09326150091800531,21.532811456733583
2018-04-20,0.08238830393420551,0.09253845859523392,21.61519976066779
2018-04-23,0.09011604246764995,0.0891418088482592,21.705315803135438
2018-04-24,0.144313393423406,0.09053436236249279,21.849629196558844
2018-04-25,0.020237335272820723,0.09469710928298783,21.869866531831665
2018-04-26,0.021836909818912315,0.09826577758277759,21.891703441650577
2018-04-27,0.054831489213087815,0.09815578028595351,21.946534930863663
2018-05-02,0.00571985620215096,0.09810273455700082,21.952254787065815
2018-05-03,-0.10540662759568772,0.08446604883517828,21.846848159470127
2018-05-04,0.014263092879429798,0.0734056255508457,21.861111252349556
2018-05-07,0.007667094006484715,0.06972813302478412,21.86877834635604
2018-05-08,-0.009406402006550081,0.06974706056447559,21.85937194434949
2018-05-09,0.020423725440303644,0.06985814387205247,21.879795669789793
2018-05-10,-0.08150324157782199,0.06570046273978018,21.798292428211973
2018-05-11,0.06997837523182794,0.06389151665801726,21.8682708034438
2018-05-14,0.1521890554034026,0.059749196763401936,22.0204598588472
2018-05-15,0.046000443060787294,0.05775054499977925,22.066460301907988
2018-05-16,0.028952760780997445,0.04940172187719148,22.095413062688984
2018-05-17,-0.015440781829666716,0.0367249339453042,22.079972280859316
2018-05-18,-0.1615444422605759,0.022232547584884584,21.91842783859874
2018-05-21,0.054745295433325826,0.0220180838649245,21.973173134032063
2018-05-22,0.13456414109565745,0.024626875722997096,22.10773727512772
2018-05-23,0.06260183121388317,0.02325116516030876,22.170339106341604
2018-05-24,0.1438096458890088,0.0232259777835889,22.31414875223061
2018-05-25,0.06544088486133567,0.025486155263014648,22.379589637091946
2018-05-28,-0.01894365577052614,0.023447126983542725,22.36064598132142
2018-05-29,0.031377831549997556,0.02227444410038821,22.392023812871415
2018-05-30,0.0955947972830011,0.026768191154430722,22.487618610154417
2018-05-31,0.0008443951897519176,0.0320807422937027,22.48846300534417
2018-06-01,0.03469319083125269,0.03310224719129384,22.52315619617542
2018-06-04,0.03340738042703596,0.034389261512321405,22.556563576602457
2018-06-05,0.014479976943023578,0.03558358045980009,22.57104355354548
2018-06-06,0.12448061693890428,0.04078642503473012,22.695524170484383
2018-06-07,0.1077840484287196,0.050250789535057204,22.803308218913102
2018-06-08,0.16686343182691454,0.05509504236481153,22.970171650740017
2018-06-11,0.10119155541352254,0.05254516736531752,23.07136320615354
2018-06-12,0.1089250705176749,0.05569139873816191,23.180288276671213
2018-06-13,0.08617484073052843,0.05855250273563846,23.26646311740174
2018-06-14,0.08271123005733541,0.06346010332998857,23.349174347459076
2018-06-15,0.07833901714348554,0.07545427630019164,23.42751336460256
2018-06-19,0.1752266883804767,0.08147834594754919,23.602740052983037
2018-06-20,0.10764883824137254,0.08013258080483493,23.71038889122441
2018-06-21,0.19212146583127276,0.08660856253570441,23.902510357055686
2018-06-22,0.21034360575431732,0.08993526052896984,24.112853962810004
2018-06-25,0.11091575019313864,0.09220900379555999,24.223769713003144
2018-06-26,-0.07916577417905424,0.08919789787513357,24.14460393882409
2018-06-27,-0.07119633974704367,0.08406918931028153,24.073407599077047
2018-06-28,0.028749554063327576,0.08072692714929784,24.102157153140375
2018-06-29,0.11146929540648677,0.0862581721601346,24.21362644854686
2018-07-02,0.020840298640224943,0.08556552755058319,24.234466747187085
2018-07-03,-0.09096972825905215,0.0793466721162788,24.143497018928034
2018-07-04,-0.16436865727329128,0.07040424040546306,23.979128361654745
2018-07-05,0.06742367662980898,0.06755139339000829,24.046552038284553
2018-07-06,0.029928793217680057,0.06365863062945631,24.076480831502234
2018-07-09,0.09678719721018544,0.06015481889861986,24.17326802871242
2018-07-10,-0.019915050742545688,0.054099488590816446,24.153352977969874
2018-07-11,0.1384372291861822,0.05557509652424181,24.291790207156055
2018-07-12,-0.04879470853532065,0.04882661906094935,24.242995498620733
2018-07-13,-0.020722360184523385,0.043654939548856415,24.222273138436208
2018-07-16,0.057581250865922404,0.04261705123497826,24.27985438930213
2018-07-17,0.05421762387816064,0.03656659800986246,24.33407201318029
2018-07-18,0.16321401226510715,0.03934485671104919,24.497286025445398
2018-07-19,0.1890730215515998,0.03919243449706554,24.686359046996998
2018-07-20,0.051996768702576385,0.031275092644478496,24.738355815699574
2018-07-23,-0.1138174436038802,0.02003843295462755,24.624538372095692
2018-07-24,0.027647583826222524,0.02537910085489139,24.652185955921915
2018-07-25,-0.10301367032629068,0.023788234325929036,24.549172285595624
2018-07-26,0.06544027625176582,0.02562277043535095,24.61461256184739
2018-07-27,0.048869179626200146,0.02249276464633662,24.663481741473593
2018-07-30,0.022661787790828614,0.022583839103866805,24.68614352926442
2018-07-31,0.02975794120192724,0.028620222576915773,24.71590147046635
2018-08-01,0.28628819313197784,0.05115306509717923,25.002189663598326
2018-08-02,0.1868630757521917,0.05712503505329837,25.18905273935052
2018-08-03,0.1794523479973174,0.06460121279228023,25.368505087347835
2018-08-06,0.04709693741484009,0.062116699802512956,25.415602024762673
2018-08-07,-0.03577860467013311,0.0613235221061336,25.379823420092542
2018-08-08,-0.07798694538432252,0.050502313377608354,25.30183647470822
2018-08-09,0.11052410781809621,0.0584682541952792,25.41236058252632
2018-08-10,0.12618000972874513,0.06581337269094262,25.538540592255064
2018-08-13,0.08807144639726194,0.0673378824675096,25.626612038652326
2018-08-14,-0.023071262506036135,0.06347343814829977,25.60354077614629
2018-08-15,0.011605029637446062,0.05589298901691671,25.615145805783737
2018-08-16,0.10943766548513131,0.05191122121359328,25.72458347126887
2018-08-17,0.09270484260890267,0.0539466249089096,25.81728831387777
2018-08-20,0.16333567392505813,0.06780428078535651,25.98062398780283
2018-08-21,-0.01063489145831973,0.06589015702112941,25.96998909634451
2018-08-22,0.026661546335435483,0.07237391785421571,25.996650642679946
2018-08-23,-0.02577563962494176,0.06781312206038033,25.970875003055003
2018-08-24,-0.0666138536859181,0.06203897039477442,25.904261149369084
2018-08-27,-0.06692825233371912,0.05755946838854703,25.837332897035367
2018-08-28,-0.061239857498031035,0.05300957845354911,25.776093039537336
2018-08-29,-0.09482850003785868,0.03395374379505729,25.681264539499477
2018-08-30,-0.08214799511081783,0.020503190251906816,25.599116544388657
2018-08-31,-0.131994034540833,0.004930871124999295,25.467122509847826
2018-09-03,-0.137095407558041,-0.004278746123644759,25.330027102289787
2018-09-04,-0.1459036666699024,-0.009784999223633224,25.184123435619885
2018-09-05,-0.09130165080025489,-0.010450734494429842,25.09282178481963
2018-09-06,-0.10528634758601281,-0.021241257264635292,24.987535437233618
2018-09-07,0.028601318944601394,-0.02612019180384248,25.01613675617822
2018-09-10,-0.020377617773654697,-0.03154264501238831,24.995759138404566
2018-09-11,0.07623306492119815,-0.026577428641026597,25.071992203325763
2018-09-12,0.030654545637369742,-0.02562495284103041,25.10264674896313
2018-09-13,0.12844434130115262,-0.02467461905022935,25.231091090264282
2018-09-14,0.13405056609789245,-0.022607332875779863,25.365141656362177
